Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
9f28df7f68d95462050fdd1bdefeb3c2,"roaring spring composition book 7-1/2x9-3/4"" wide ruling, white, 100 sheets/pad, recycled",12.0,1.79,Quill.com
6ebb642eab1c98efcc668e7caca39bc4,sports illustrated kids,1.0,20.97,Amazon Business
94fbe538e64eed231d4900a41eed407b,rest mats - green,7.0,26.31,Kaplan Early Learning Company
f25e3bc7904600273b96769251aa105c,microsoft - surface pen for microsoft surface pro 3 and surface 3 - black,1.0,38.0,Best Buy Education
9def7cbd6634afa8ee2cdb237ddbf1f1,you wouldn't want to sail on the mayflower!: a trip that took entirely too long,1.0,9.95,Amazon Business
6896bd3a8a5f6e59c154ff58642cec6a,dd530 - creating shapes learning center,1.0,29.99,Lakeshore Learning Materials
97c241a036e37ee5f6a419459b39df75,"kindle fire hd 7"", hd display, wi-fi, 8 gb - includes special offers",5.0,139.0,Amazon Business
8c8ce9792c1293e73f6418a9dd0b7bd4,mini finger gyro fidget spiral twister toys party pack (24 pieces) by super z outlet,1.0,14.99,Amazon Business
cfe6da9dba36298a5ff0de9fb872b863,spy camp (spy school),1.0,5.49,Amazon Business
8be52ac7e483a554be7c3ab48ea818c9,"secura 8100mc 1800w portable induction cooktop countertop burner, gold",2.0,59.99,Amazon Business
92a72185b5486f8756b4fab66277a098,maya & miguel: twin gifts,10.0,1.0,AKJ Education
59324a4f5e1990e28ca832698d41f2fc,"showoff mats  9 x 12, assorted colors, from stuart",1.0,14.36,Nasco
4f7ab061ac7d0678a7719ed7eabe2de2,yearbook,25.0,15.16,
5c4a1a6ecfb2f89ec5324b86b9c1f0e5,adhesive - ex.strength - 13.5oz - epie455,1.0,13.25,School Specialty
94b36341bb30567dc1018e46fe5149fe,a child called it: one child's courage to survive,1.0,7.88,Amazon Business
a83da8bcf1485d29a41d73e2ded640e5,"officemate breast cancer awareness pvc free giant color coated paper clips, 80per tub, pink (08908)",2.0,2.06,Amazon Business
83c49cc4c957cc6631f29903910b109d,all aboard science readers - nonfiction (7 bk set),1.0,20.67,AKJ Education
c42cdc2a27975b056f3f39f44c3af16e,munsch mini-treasury two,1.0,13.83,AKJ Education
880bfbead0f9ecf479faa0469e7b396f,apple&#174; ipad&#174; mini wi-fi - tablet - ios 6 - 16 gb - 7.9,1.0,315.47,Best Buy Education
8bfe2251eee5ea949a67d85a1f9d59ad,apple - mini displayport to vga adapter - white,1.0,29.99,Best Buy Education
4faec6bcdb957a73355de82cc5826643,glue stick .77 oz all purpose school pack of 30,4.0,31.23,School Specialty
739740ab2606afbb3402fe88bfb9b812,paisley carpet (8' x 12'),1.0,373.96,Kaplan Early Learning Company
d76b67e481d30405d7c2d62d6853cd1c,dw121 - daily reading warm-ups - gr. 1,1.0,18.99,Lakeshore Learning Materials
6087693cee669669cd983a800a696c41,quill brand 2-pocket folders without fasteners orange,1.0,10.19,Quill.com
2ea7c0c16d881214d95673f81525d25d,everglades,1.0,6.99,Amazon Business
044ba69698fb7095ec8be05f6725d8ee,hde ipad air kids case with handle protective shock proof bumper cover stand for apple ipad air 1 (red),1.0,14.99,Amazon Business
5d0e3375e72f75c07cfe3c16e16251c6,felt food pizza set,1.0,19.1,Amazon Business
af4fc2911d93d611ba657cf7a653ac9d,"storyworks, grades 4 - 6 (min. 10 subscriptions per order) - 6 issues / min. 10 subscriptions / grades 4–6",45.0,8.25,Scholastic Classroom Magazines
7a655c92da1238c873032cd019529e03,nf9765 - rainbow sentence strips,1.0,4.99,Lakeshore Learning Materials
4afe339381356db07f6dad7545fc8435,favorite author study - greg tang (5 bk set),1.0,53.09,AKJ Education
8abf7be9b175da5d4e1748ed068981f0,the owl who was afraid of the dark (jill tomlinson's favourite animal tales),1.0,9.99,Amazon Business
eb97c7ce6469740ef8b669b5fade18c4,oxo good grips perfect cut twine dispenser,1.0,14.99,Amazon Business
27a33fc26a55df9432e8ede97c4118ba,dd370x - soft seats - set of 6,3.0,55.0,Lakeshore Learning Materials
8ab45fc5cb24466aa97c3464f02a3c4f,"k'nex education forces, energy & motion",4.0,73.09,Amazon Business
ed3dd65b15bb72386fcb312670b8841d,artemis fowl the last guardian,1.0,11.52,Amazon Business
c841831dc487e425873f28ae7537df72,the new baby,1.0,3.61,Amazon Business
ccee802c7de0e07d1e6e08395a81b8d6,what happens in summer? (four super seasons),1.0,20.25,Amazon Business
654297a67759b789dcf75579bb2697fa,"wilson evolution indoor game basketball official (29.5"")",30.0,47.97,Amazon Business
7e63ea8b8f1095d7de0664e9c5fa9ee4,bd530x - power pen&#8482; - set of 4,1.0,39.99,Lakeshore Learning Materials
8eaf2546e76e5b403fcf080fb384f8ac,half of a yellow sun,50.0,13.7,Amazon Business
6f8b9143dbe5a806019529beef82f8b7,"lens, dual hand, pack of 16",2.0,14.35,Carolina Biological Supply Company
6f97b408d74f884defbdcf1d24032162,meet george washington,1.0,3.64,AKJ Education
26a4ecee08a4fae9924ccb4689c60b86,kt8087 - stem bundle - gr. 2-3,1.0,393.99,Lakeshore Learning Materials
4a1542a2c4935233fb918db677650d99,a night divided,1.0,10.79,Amazon Business
b885d9c7ef8f747dd5e134b0a8a3e038,pinky and rex and the new baby,1.0,3.99,Amazon Business
1c6e9a38f1e2ddbdc1ae30233758a3fc,charlie the ranch dog: charlie's snow day (i can read level 1),1.0,3.79,Amazon Business
d19b3aec7dad7f739c0ac5392a9174c0,"ibenzer® - 2 in 1 multi colors soft-touch plastic hard case cover & keyboard cover for macbook air 13'', purple mma13pu+1",1.0,12.99,Amazon Business
86539099a29b09b7c3eaa4208163e3c0,usagi yojimbo saga volume 1,1.0,18.86,Amazon Business
106409d618574c3a780451cbbb1079fd,map skills for today: grade 4 - 1 workbook / - / grade 4,29.0,4.95,Scholastic Classroom Magazines
9a30937a3cb04e7149c4bf3d7b5df8c9,kit static elec supply kit,1.0,53.96,Frey Scientific
c8340d026005b9cfdce9d8b47f8b1781,"mead spiral notebook, 1 subject, 70 wide ruled sheets, assorted colors, 12 pack",3.0,16.25,Amazon Business
d53c2ee41df80106b014b120602c9287,individual student rekenrek up to 20,31.0,4.04,Nasco
5205d427c5db4ccf0ea62b7fab06af11,a second shot (district 13),2.0,7.95,Amazon Business
3d66949ad5d15afc6473e0763d65b72b,cr122gr - wobble chair - green,1.0,59.99,Lakeshore Learning Materials
53682de24b3c0e5db80a4f6bcb68d9a3,yahtzee: national parks travel edition game,1.0,16.43,Amazon Business
3ed3a75e7b8ccb5071f044d452e59d5c,confetti,1.0,6.47,AKJ Education
f2d2442238237f0020678f66c254d47d,classroom complete press - world continents series south america,1.0,16.95,Teachers' School Supply
4f9852a020069c3800f227e0a9424f9f,octagon 20 advance class pack,1.0,449.99,Frey Scientific
c1264cea7aabc0190661386944d2c4db,"the attractive story of magnetism with max axiom, super scientist (graphic science)",1.0,6.86,Amazon Business
6dc888c55b8dac310f862b65b2c2d4fe,rain reign,2.0,10.61,Amazon Business
b31194e0f32844973346f279ead1ce65,goosebumps wanted: the haunted mask,1.0,11.67,AKJ Education
d27752ad5dd0c0a8395ce11a993957c9,cliffords good deeds,1.0,3.99,Teachers' School Supply
f9d827e12b69bdf7f578456e721b62bd,the sign of the beaver,4.0,4.87,Amazon Business
b0ab0745a5b824e53906585ee5f1dd81,mathological liar - grade 4,1.0,11.01,Kaplan Early Learning Company
f8a5900fccb2728a041ea177511d5ca4,duck tape prints/flw wlppr 1.88x10yd,1.0,5.47,Blick Art Materials
7061baaa75c9a9ef409d2bdd98edac17,"formufit p001fgp-wh-5 schedule 40 pvc pipe, furniture grade, 5', 1"" size, white",1.0,7.84,Amazon Business
7de2365464a37acb33fca8890e9312bf,joan of arc,2.0,4.34,AKJ Education
1ab32b816b64f28a894e8360dc2de9ff,recycle cart for recycle bins robust recycle cart for simple recycle bin moving | recycle caddy,1.0,49.0,Amazon Business
b199fdde8230983bff382ebba3d1ed45,prepworks by progressive ultimate 19-piece measuring cup and spoon set,1.0,8.19,Amazon Business
3887f5d19387efe44c3778f3e142eba2,wonder,32.0,9.75,Amazon Business
3f4a6c5ce3cd483f5ba2204a2098d4b1,"elmer's all purpose school glue sticks, washable, 30 pack, 0.24-ounce sticks",1.0,8.87,Amazon Business
1c53e6ad82177c21c89448183a290410,"epson dc-20 high-definition document camera with hdmi, 12x optical zoom, 10x digital zoom and 1080p resolution",1.0,699.0,Amazon Business
26395a97ebc86cb81f5b9f3138167344,national geographic kids mission: sea turtle rescue all about sea turtles and how to save them,1.0,9.48,AKJ Education
eccba96dd28804119e1ba917b30c4d54,peaceable kingdom alphabet go fish letter matching card game - 52 cards with box,1.0,9.99,Amazon Business
4a855083f444749a801f22ff2719422e,"beverly hills polo club 3 pack of boys' short sleeve pique uniform polo shirts, size 10, light blue",1.0,19.99,Amazon Business
11af0a0ce9c18b3e5480211f3319dd2c,energizer - rechargeable aa batteries (8-pack),4.0,19.97,Best Buy Education
787092dd271e1d6dba49358c1971da12,garden wigglers: earthworms in your backyard (backyard bugs),1.0,7.41,Amazon Business
dd6a3b1a49a1e7e89655a333400a66ad,the battle of jericho (the jericho trilogy),1.0,7.19,Amazon Business
adaa28993ea13b0bc29f7c0bb68b800e,muskrat will be swimming,3.0,6.17,Amazon Business
7ad293ae649bc3402f38339986468d31,the dark secret,1.0,12.4,AKJ Education
42cff1d09a2e6395ebb7057f0e331024,wastebasket recycl be,2.0,7.59,School Specialty
a1694c6bf83cc1d76a5565ca5cfb6853,ce326 - classroom cd/cassette player with bluetooth&#174;,1.0,129.0,Lakeshore Learning Materials
d6dc75a65972929c5902698b1cef3814,pencils colored sax classroom assortment set of 144,1.0,87.08,School Specialty
788c1e83a0aeb3a6104eb06baa6654b2,apple - ipad� mini 2 with wi-fi - 16gb - silver,2.0,299.99,Best Buy Education
2f681f537e2d4d594292896505a51938,"rio adventure my pod seat, crimson",1.0,21.94,Amazon Business
1c037afce8f172521dda0b25789dd7f3,"stand tall, molly lou melon",1.0,11.03,Amazon Business
006ad0535b78bb00ffee54200e747fa5,who was robert e. lee?,3.0,5.99,Amazon Business
09b81993bae31cf6269183f009043b10,the true story of the 3 little pigs!,1.0,12.84,Amazon Business
a8d5e2a08866af1c45a715ea8f825037,mcdonald journal booklets social studies,1.0,6.11,Quill.com
5e53c953d25a725c0526a93d079d0bde,"common core connections math, grade 1",1.0,9.99,Amazon Business
253d11e5ca80fff3efbae4a9341b91c4,radioactive marie & pierre curie: a tale of love and fallout,4.0,21.89,AKJ Education
060e3e3fa8c7c6e30e085bda769a78d6,la clase de confesiones 2: la bella mentira (volume 1) (spanish edition),5.0,6.0,Amazon Business
6ce6b7883f186342cfbfff4f33659e1f,"animals, scholastic news nonfiction readers: grades 1 - 2 - box of 6 titles, 6 copies each title / - / grades 1–2",1.0,89.0,Scholastic Classroom Magazines
df61ab975178c549893daa5b54ee887a,educational insights sentence building dominoes,1.0,14.75,Amazon Business
7f42b6407a9450b6042b3e71534ab01e,who was book set (set of 6),1.0,24.61,Kaplan Early Learning Company
6263f43b36600026f46526bf7ea9bfe5,carnival paw print,1.0,5.49,
a69993e7bc32147306376dea3b76d019,ipevo iw2 wireless interactive whiteboard system (csw2-01ip),1.0,169.0,Amazon Business
80e3214488270e5c07fbceb1bf3c2068,bic single blade shavers sensitive skin - 12 ct,1.0,5.97,Amazon Business
343f26ba0ba85334a1351de86a17ac0d,learning wrap-ups subtraction keys,1.0,8.59,Amazon Business
9cd0a01aba0a5adf50c4db89fec5a14e,"moda elementary charm pack, set of 42 5-inch (12.7cm) precut cotton fabric squares",1.0,10.9,Amazon Business
878cdea3ae184a77bb5f08123a3f2fa2,autobiography/ biography (8 bk set),1.0,26.22,AKJ Education
0e159a6b481b8b3b646d950d67140293,epson powerlite x12 lcd projector,1.0,449.99,Best Buy Education
f1d877f1493927ebe999633e9a47a6c2,jj330x - math bingo library - gr. 1-3,1.0,55.0,Lakeshore Learning Materials
844b71b844e4f102164ce299d0a9a749,ax20 - lakeshore dough assortment set 1,1.0,49.99,Lakeshore Learning Materials
7d83cc9a07aa21b8cdd582eb03d55b92,safari ltd  life cycle of a green bean plant,1.0,9.99,Amazon Business
3093463fa2396dfed195578c0419e77a,aa758bu - connect & store book bin - blue,35.0,4.99,Lakeshore Learning Materials
66872d60797837e495c24983fe48c53c,"the animal book: a collection of the fastest, fiercest, toughest, cleverest, shyestand most surprisinganimals on earth (boston globe-horn book honors (awards))",1.0,15.25,Amazon Business
f56262c8c1d8ec741a576502c3600798,ball inflatable therapy and exercise 65cm,9.0,21.46,School Specialty
df50f3a2fccce761b900c80f46368c95,all through the week with cat and dog  (3650),2.0,2.55,AKJ Education
15c7baa41560de47c0fa65b037388f57,4m water rocket kit,1.0,15.09,Amazon Business
662d359f46453512aa20e30891122a67,ff524 - small-group teaching easel,1.0,79.99,Lakeshore Learning Materials
a7e705350f53b1da3c0c03e13737ac8c,"6 pack assorted transparent color plastic clipboards, low profile clip, clipboards for classrooms, offices, restaurants, doctor offices, 6 plastic clipboard pack",4.0,13.99,Amazon Business
4c12fe8f9d93b7518418cd822fa08473,slam dunk (orca sports),1.0,8.78,Amazon Business
2f2c0071cd11ba8f811308a3d1abcf84,goldilocks and the three dinosaurs: as retold by mo willems,1.0,11.96,Amazon Business
ed9d063a1238f30eeb1f9b16714e03fa,learning resources code & go robot mouse activity set,1.0,35.99,Amazon Business
c3c9d8d1fa1c5dc208576a182994ea21,favorite series sampler - amelia bedelia (5 bk set),1.0,14.56,AKJ Education
971a2147bdb2451262e2060a8ef6ed21,"00306-5009:  prang watercolor refills - oval, pkg of 12 blue, half pans",2.0,5.48,Blick Art Materials
211e2cc67de85ddb5ce6ed057bbc170d,pizza comes from plants and animals,1.0,2.5,
81a30308377173fb49e834ae8de68d96,the friendship,1.0,5.1,AKJ Education
1f7e1865c0b687beaf3d26b86a893a1f,is your mama a llama - board book,1.0,5.94,Kaplan Early Learning Company
6423f3b9b6347d45717fbc7296c21dd4,wanted mud blossom,22.0,5.07,AKJ Education
abf6b0adf99711874190876650a125fd,aa651 - building math skills write & wipe boards - k-gr. 2,1.0,29.99,Lakeshore Learning Materials
73e83c8c3e31bb1550358449840841ea,across the alley,1.0,9.09,Amazon Business
5e6371d870fcc813bd017d19a8f7e61e,crayola light up tracing pad blue,2.0,14.69,Amazon Business
badd356a770b7ba8fe96675e69cf80f2,"neenah astrobrights premium color card stock, 65 lb, 8.5 x 11 inches, 250 sheets, lunar blue",1.0,9.61,Amazon Business
4aa0037553aedd6293d23592033906e9,ta50hg - construction paper - 9&amp;#34; x 12&#34; - holiday green,3.0,1.19,Lakeshore Learning Materials
8900f4dd9738a9d5dac5da5374a0a3ec,a - z pegboard set,1.0,38.21,Kaplan Early Learning Company
be1bf8a4b26915bd275cd4825ce331b2,ta51bu - construction paper - 12&amp;#34; x 18&#34; - blue,1.0,2.29,Lakeshore Learning Materials
a07e29221c6eb7de7cb41caff8884f99,impressart stamp straight tape,1.0,4.93,Amazon Business
698ab1348a67e69977fb04f44353d5e7,"astrobrights color paper 8 1/2"" x 11"", 24 lb., 5-color ""happy"" assortment, 500 sheets",1.0,13.17,Quill.com
73db6f0ed84a1d7e5950d7a0e8ddf764,class ii green laser pointer,1.0,127.8,Carolina Biological Supply Company
9d17410fc4877dfed49ddb62dd353850,poseidon: earth shaker (olympians),1.0,7.14,Amazon Business
f3207ec062426ef6dbc4a0bb4c028330,teddy mars book #1: almost a world record breaker,1.0,6.99,Amazon Business
085353208d44733c6280d3584de7c423,"reading comprehension, grades 3 - 4 (the 100+ series)",1.0,9.25,Amazon Business
6e6d7078481ed3bc2e4d1dd5c5b505ec,super fly guy,1.0,2.91,AKJ Education
be22af679597edc040961757bd5f693d,"1 subject 70 sheet spiral bound notebook - six pack bundle - one notebook of each color - blue, black, yellow, red, purple and green (wide ruled)",10.0,10.85,Amazon Business
5d84e8ef6a1b19aca434de04750691f6,color drops zig zag with single wheel,1.0,7.09,School Specialty
949ef477fbb885de28a262602942e281,apple&#174; ipad&#174; 2 wi-fi - tablet - ios 5 - 16 gb - 9.7',2.0,399.99,Best Buy Education
e8618b1f468d2ffdc8b7b91068d72841,first space encyclopedia (dk first reference),1.0,16.99,Amazon Business
b9b4771da753d5f65951140a0e2124a7,the losers club,1.0,11.25,Amazon Business
cb2092239b27bb54909a0e404b84344d,soprano recorder value bundle 100-pack,3.0,269.95,Woodwind and Brasswind
ed10d2f72453ccf48ebd329d2b5aa153,"magic tree house boxed set, books 13-16: vacation under the volcano, day of the dragon king, viking ships at sunrise, and hour of the olympics",1.0,16.27,Amazon Business
2f645785f9e25a1c1a553b4261f4462a,crayola colored pencils 24/box,32.0,5.75,Quill.com
3f90661530ec8fb66f529c39ebc2d23a,ll832 - how did you solve it? common core activity cards - grade 4,1.0,19.99,Lakeshore Learning Materials
3c8dd59e5e6fe72efa037966d6551151,"expo original dry erase markers fine point, black, 1 dozen",3.0,15.99,Quill.com
0169d3239162e288a4f876c69d3c2fec,quick stick flannel board,1.0,27.16,Kaplan Early Learning Company
1a01917f5c8f0e1ad4c19165485691b5,a tangle of knots,1.0,7.19,Amazon Business
12da21cbd5725fce5b4b37f9e3862ac4,kc70 - write & wipe lapboard - set of 10,3.0,28.5,Lakeshore Learning Materials
838d79f48e94cb57e39e7694e9b79f57,steelcase eno r  click 2650 a eno interactive whiteboard  pattern a,1.0,1764.69,CDW-G
cc63ec487ba9508b1f6b87ddba61e0e3,twerp,1.0,6.29,Amazon Business
edf6e5f39abdfe057a326a3d94f0e979,keeping the night watch,1.0,9.99,Amazon Business
74c82a07564edbf7d03b6d59dd232619,"engino discovering stem newton's laws inertia, momentum, kinetic & potential energy construction kit",5.0,44.94,Amazon Business
53558eaed761078e881e2fbf5b3320b8,staples dry-erase board eraser,30.0,0.55,Staples Advantage
8ffefb6bdb684eef28b30876c40fa759,eraser cloth dry-erase microfiber for whiteboard pack of 12,2.0,24.35,School Specialty
4a45ed3261ec171caa40ea2508587c52,dr. seuss,1.0,5.83,AKJ Education
fb4a830e330b8afbb4e10505a081a0bb,"chef craft measuring tool set, blue",1.0,5.99,Amazon Business
480e8eb5288d242bd00cc272f536514e,"flipside unframed mini dry erase board, 9.5"" (0.8 ft) w x 12"" (1 ft) h, white surface, rectangle, 1 each",10.0,4.19,Staples Advantage
6b2026fc8f313c975bab0b98e7246187,squishy deluxe microbead bolster pillow - hot pink,1.0,21.95,Amazon Business
68e385c9604d1da1b74a42c31b66c322,lc160 - navy blue rectangular carpet - 9' x 12',1.0,389.0,Lakeshore Learning Materials
ea3e089600f47baa79c411a185a222b0,mn6 - jumbo pencils,3.0,14.99,Lakeshore Learning Materials
9c48a88744ba0f7882ca73ec6576b66a,lego classic quad pack 66554 building kit,1.0,19.95,Amazon Business
87c3928da2fa49d4bcf5ab07cff29978,sun and spoon,1.0,6.56,AKJ Education
be9deaa84ff2ff878c43e1cd310801d5,"he said, she said",1.0,5.64,Amazon Business
41af82173a22a4ece79baa00297d6e2a,perplexus twist,1.0,23.15,Amazon Business
8ba613b81c4c10e0a7029fd49a7fb3a5,"trideer 65cm exercise yoga balancing ball (ball with ring (black), 65cm)",3.0,26.99,Amazon Business
6f710c5f59fe35a5e3e91a1cd0447e3e,"nasco polyester chairmate, large, 20"" x 17"", blue, grades k - 5, blue",25.0,14.43,Amazon Business
467e3dec6f6b822a90c56b47b5300a28,storelli women's bodyshield slider shorts - black - s,3.0,49.99,DICK'S Sporting Goods
3dc8df4b3d02e522db17490338ea831f,"swingline durable desk stapler, fastening capacity 20 sheets/20 lb., black (s7064601)",2.0,15.29,Staples Advantage
8b601b24de67217ed0507d3697dc6d07,lc195 - paint pump,6.0,2.99,Lakeshore Learning Materials
a76c82dc72658ef6e15ec6e61b9e0ba7,fahrenheit 451: a novel,25.0,8.98,AKJ Education
63a52402bf979eee1c455942795d1561,"wausau paper exact index card stock, white, 8 1/2""(w) x 11""(l), 250/pack",3.0,15.97,Quill.com
